district,year,week,cases,rainfall_mm,temp_avg_c,humidity_pct
Gampaha,2024,10,370,3.69,27.49285714285714,73.17428571428572
Gampaha,2024,11,360,2.33,27.65,73.23
Gampaha,2024,12,305,37.08,28.21142857142857,73.53
Gampaha,2024,13,377,15.69,28.482857142857146,75.59857142857143
Gampaha,2024,14,329,33.88,28.755714285714284,79.47857142857143
Gampaha,2024,15,816,45.24,28.974285714285717,75.87857142857142
Gampaha,2024,16,356,27.13,28.83,81.44000000000001
Gampaha,2024,17,468,35.1,28.85571428571429,79.98571428571428
Gampaha,2024,37,73,22.79,27.03428571428572,86.89142857142858
Gampaha,2024,39,69,27.83,27.35571428571429,84.35714285714286
Gampaha,2024,40,61,29.3,27.047142857142852,84.75571428571428
Gampaha,2024,41,121,113.04,26.052857142857142,86.70285714285716
Gampaha,2024,42,106,30.49,26.65142857142857,86.27571428571427
Gampaha,2024,43,155,51.45,26.895714285714288,87.77428571428571
Hambantota,2021,1,2,86.58,26.352857142857143,86.82000000000001
Hambantota,2021,2,4,77.43,26.285714285714285,84.91428571428573
Hambantota,2021,3,2,13.489999999999998,26.74428571428572,83.58571428571429
Hambantota,2021,43,1,128.27,27.094285714285714,83.84285714285714
Hambantota,2021,44,1,147.38,27.37,84.16428571428571
Hambantota,2021,46,2,64.49,27.52428571428572,83.24285714285715
Hambantota,2021,47,1,149.04,26.83428571428572,84.13428571428572
Hambantota,2021,49,3,43.76,27.232857142857146,84.69857142857143
Hambantota,2021,50,4,76.44,26.812857142857144,85.97285714285714
Hambantota,2021,51,5,5.43,26.53142857142857,80.48
Hambantota,2022,4,3,1.55,26.388571428571428,78.75571428571428
Hambantota,2022,5,10,4.59,26.51571428571429,79.22857142857143
Hambantota,2022,6,6,48.27,26.32,84.18285714285715
Hambantota,2022,7,5,36.13,26.65,80.61857142857143
Hambantota,2022,8,7,66.51,27.24,82.23857142857142
Hambantota,2022,9,6,9.41,27.358571428571427,81.60714285714286
Hambantota,2022,10,5,22.61,27.398571428571422,82.17857142857143
Hambantota,2022,11,9,35.77,27.73857142857143,81.30571428571429
Hambantota,2022,12,9,6.01,28.055714285714284,79.26
Hambantota,2022,13,7,22.4,27.764285714285712,81.17142857142858
Hambantota,2022,14,10,80.67999999999999,27.86142857142857,80.11142857142856
Hambantota,2022,15,13,65.62,28.148571428571422,83.58285714285715
Hambantota,2022,16,10,69.45,28.35,83.31142857142856
Hambantota,2022,17,10,95.0,28.487142857142857,81.11285714285714
Hambantota,2022,18,3,36.15,28.728571428571428,83.61571428571428
Hambantota,2022,19,7,63.05,28.048571428571428,86.85285714285715
Hambantota,2022,21,6,46.33,27.587142857142855,86.64714285714285
Hambantota,2022,22,9,49.97,27.424285714285716,87.38
Hambantota,2022,23,9,15.13,27.4,85.34857142857143
Hambantota,2022,24,12,43.65,27.35142857142857,85.5257142857143
Hambantota,2022,25,10,22.01,27.69,84.24857142857142
Hambantota,2022,26,17,15.6,27.512857142857143,86.85285714285715
Hambantota,2022,27,27,7.6,27.19,84.77571428571427
Hambantota,2022,28,17,9.47,27.228571428571428,85.52142857142857
Hambantota,2022,29,9,35.42,27.110000000000003,85.7942857142857
Hambantota,2022,30,11,95.09,27.06142857142857,84.52571428571427
Hambantota,2022,31,8,38.93,26.85142857142857,85.3442857142857
Hambantota,2022,32,7,9.38,26.454285714285717,89.80142857142857
Hambantota,2022,33,5,15.23,26.672857142857143,87.95857142857143
Hambantota,2022,34,4,27.94,26.33428571428572,87.03142857142858
Hambantota,2022,35,6,117.22,26.47714285714286,87.04571428571428
Hambantota,2022,36,4,27.69,26.722857142857144,86.88714285714286
Hambantota,2022,37,2,0.13,26.99285714285714,82.52142857142857
Hambantota,2022,38,6,5.42,27.61285714285714,82.26857142857143
Hambantota,2022,39,4,30.28,27.497142857142855,82.35571428571428
Hambantota,2022,40,11,16.7,27.224285714285717,82.94571428571429
Hambantota,2022,41,9,130.97,27.15428571428572,84.83571428571429
Hambantota,2022,42,8,146.85,27.18142857142857,84.11142857142856
Hambantota,2022,43,10,48.11,27.66714285714286,78.82142857142857
Hambantota,2022,44,11,162.44,27.24428571428572,83.01571428571428
Hambantota,2022,45,7,104.38,26.78428571428572,82.93142857142857
Hambantota,2022,46,9,67.06,26.94,77.00571428571428
Hambantota,2022,47,8,23.15,27.464285714285715,79.32571428571428
Hambantota,2022,48,13,48.51,26.854285714285712,81.36857142857143
Hambantota,2022,49,12,59.7,26.49571428571429,83.52857142857144
Hambantota,2022,50,18,47.77,26.52428571428572,83.12857142857142
Hambantota,2022,51,25,91.91,26.684285714285718,85.84142857142857
Hambantota,2022,52,17,12.62,26.06714285714286,83.57285714285715
Hambantota,2023,1,21,25.9,26.1,85.52428571428571
Hambantota,2023,3,34,28.59,25.81571428571429,83.14142857142858
Hambantota,2023,4,26,52.71,25.897142857142857,83.85428571428572
Hambantota,2023,5,32,87.60000000000001,26.34714285714286,86.58714285714287
Hambantota,2023,6,18,14.97,26.35142857142857,84.0
Hambantota,2023,7,5,25.31,26.267142857142854,81.50285714285714
Hambantota,2023,8,11,30.65,26.57857142857143,81.58857142857143
Hambantota,2023,9,5,47.3,27.01142857142857,81.88
Hambantota,2023,10,10,28.52,27.29,83.42857142857143
Hambantota,2023,11,11,42.71,27.56571428571429,82.92857142857143
Hambantota,2023,12,12,40.59,28.071428571428573,77.22285714285714
Hambantota,2023,13,23,24.880000000000003,28.47571428571428,74.63714285714286
Hambantota,2023,14,9,36.85,28.222857142857144,77.38285714285713
Hambantota,2023,15,28,27.86,28.595714285714287,79.94285714285715
Hambantota,2023,16,30,20.63,29.14428571428571,78.70142857142856
Hambantota,2023,17,22,95.25,28.60571428571429,78.94714285714285
Hambantota,2023,18,25,104.75,28.22142857142857,82.75428571428571
Hambantota,2023,19,31,38.6,28.447142857142858,83.32000000000001
Hambantota,2023,20,22,41.09,28.34714285714286,87.45285714285714
Hambantota,2023,21,14,13.38,28.49,84.71857142857142
Hambantota,2023,23,38,34.51,28.162857142857145,84.77857142857144
Hambantota,2023,24,42,28.85,28.23,85.85571428571428
Hambantota,2023,25,44,25.66,28.277142857142856,83.7757142857143
Hambantota,2023,26,72,47.26,27.665714285714284,85.61857142857143
Hambantota,2023,36,20,85.98,27.794285714285717,84.58285714285714
Hambantota,2023,37,26,71.44,27.84714285714286,82.50428571428571
Hambantota,2023,38,11,107.4,27.59857142857143,84.01571428571428
Hambantota,2023,40,11,176.01999999999998,27.467142857142857,85.61571428571428
Hambantota,2023,41,9,101.05,27.344285714285714,84.91714285714285
Hambantota,2023,43,11,79.07,27.11142857142857,83.78857142857143
Hambantota,2024,41,7,86.63,27.485714285714288,83.51857142857143
Hambantota,2024,42,1,17.82,27.94142857142857,83.01571428571428
Hambantota,2024,43,3,32.230000000000004,27.99571428571429,84.77142857142857
Hambantota,2024,44,6,28.75,27.97714285714286,85.14857142857143
Hambantota,2024,45,11,101.74,28.002857142857145,81.39428571428572
Hambantota,2024,46,27,55.83,28.09714285714286,81.20714285714287
Hambantota,2024,47,32,61.120000000000005,27.425714285714285,83.47571428571429
Hambantota,2024,48,11,73.78,27.49142857142857,84.22285714285714
Hambantota,2024,49,11,7.199999999999999,27.428571428571427,81.74571428571429
Hambantota,2024,50,31,55.31,27.467142857142854,82.06428571428572
Jaffna,2021,1,6,74.26,26.42142857142857,87.91142857142857
Jaffna,2021,2,2,189.79,26.375714285714285,87.07428571428571
Jaffna,2021,3,3,9.94,26.33428571428572,80.47857142857143
Jaffna,2021,43,9,138.32,27.874285714285715,81.91285714285713
Jaffna,2021,44,3,131.28,27.39428571428571,83.32714285714285
Jaffna,2021,45,3,201.08,27.055714285714284,86.37428571428572
Jaffna,2021,46,4,54.74999999999999,27.292857142857144,84.64
Jaffna,2021,47,4,201.22,27.10142857142857,86.54428571428572
Jaffna,2021,49,4,26.17,27.577142857142857,80.72857142857143
Jaffna,2021,50,2,43.75,26.967142857142857,81.85571428571428
Jaffna,2021,51,6,0.12,26.15428571428572,72.85142857142857
Jaffna,2022,4,7,6.59,26.624285714285715,77.33
Jaffna,2022,5,2,0.29,26.16142857142857,74.56142857142858
Jaffna,2022,6,1,55.16,26.38714285714286,78.21285714285715
Jaffna,2022,7,1,3.79,26.427142857142854,76.08142857142857
Jaffna,2022,8,1,6.72,27.072857142857146,76.75428571428571
Jaffna,2022,9,1,11.79,27.307142857142857,76.88571428571429
Jaffna,2022,10,2,1.77,27.51,77.24428571428572
Jaffna,2022,11,2,0.95,28.49285714285714,71.98714285714286
Jaffna,2022,12,1,4.54,29.185714285714287,76.47285714285714
Jaffna,2022,13,1,5.32,29.551428571428573,75.10428571428572
Jaffna,2022,14,2,61.44,29.02285714285714,73.61428571428571
Jaffna,2022,16,3,30.66,29.17,78.61714285714287
Jaffna,2022,19,2,10.04,29.890000000000004,76.65714285714286
Jaffna,2022,23,1,12.62,28.35571428571429,83.14571428571428
Jaffna,2022,24,1,18.8,28.35571428571429,79.61142857142856
Jaffna,2022,25,1,3.95,28.954285714285717,76.57857142857142
Jaffna,2022,29,1,26.54,28.65571428571429,79.2
Jaffna,2022,31,2,11.89,28.34857142857143,79.77428571428571
Jaffna,2022,32,1,0.36,28.62,76.98
Jaffna,2022,44,1,125.47,26.99714285714285,84.14999999999999
Jaffna,2022,45,6,133.48,27.044285714285717,84.38571428571429
Jaffna,2022,46,2,22.66,26.64428571428571,79.66285714285713
Jaffna,2022,47,1,1.4900000000000002,26.87142857142857,78.53999999999999
Jaffna,2022,48,11,47.5,27.035714285714285,81.44571428571429
Jaffna,2022,49,16,100.13,26.09857142857143,80.36857142857143
Jaffna,2022,50,12,10.67,26.678571428571427,81.69571428571429
Jaffna,2022,51,39,98.23,26.37857142857143,88.28857142857143
Jaffna,2022,52,33,6.05,26.321428571428573,82.12714285714286
Jaffna,2023,1,64,23.16,26.195714285714285,77.12714285714286
Jaffna,2023,3,68,1.25,25.58428571428572,75.32428571428571
Jaffna,2023,4,79,9.18,25.824285714285715,77.76857142857143
Jaffna,2023,5,85,131.88,26.198571428571427,85.31285714285714
Jaffna,2023,6,61,1.03,25.958571428571428,77.73857142857143
Jaffna,2023,7,43,0.12,25.90714285714285,75.52285714285713
Jaffna,2023,8,34,0.0699999999999999,26.184285714285718,73.13142857142857
Jaffna,2023,9,98,8.139999999999999,27.167142857142856,76.21142857142857
Jaffna,2023,10,27,2.01,27.344285714285714,78.13
Jaffna,2023,11,53,3.11,28.125714285714285,76.77428571428571
Jaffna,2023,12,74,27.03,28.87857142857143,75.64999999999999
Jaffna,2023,13,59,2.39,29.448571428571427,70.56
Jaffna,2023,14,58,6.84,29.397142857142857,73.40714285714286
Jaffna,2023,15,117,1.74,29.83285714285714,70.83857142857143
Jaffna,2023,16,48,4.0,30.47142857142857,72.73142857142857
Jaffna,2023,17,77,34.14,30.15,72.74857142857142
Jaffna,2023,18,88,162.0,28.42142857142857,82.19142857142857
Jaffna,2023,19,81,8.370000000000001,29.40571428571429,78.93142857142857
Jaffna,2023,20,72,2.97,29.40857142857143,84.08714285714287
Jaffna,2023,21,97,4.34,29.568571428571428,81.81142857142856
Jaffna,2023,23,102,4.61,29.818571428571428,79.67571428571429
Jaffna,2023,24,107,9.58,29.95285714285714,77.11285714285714
Jaffna,2023,25,85,4.99,29.434285714285718,78.32428571428571
Jaffna,2023,26,58,3.86,29.10142857142857,77.88857142857144
Jaffna,2023,36,27,5.11,29.24,74.41571428571429
Jaffna,2023,37,37,12.51,28.935714285714287,75.99285714285715
Jaffna,2023,38,39,24.63,28.43142857142857,80.39428571428572
Jaffna,2023,43,52,29.26,28.232857142857146,77.33285714285715
Jaffna,2023,49,112,48.2,27.84857142857143,86.47857142857143
Jaffna,2023,50,148,146.81,27.25857142857143,85.57857142857142
Jaffna,2023,51,145,110.59,26.88,86.98142857142857
Jaffna,2024,1,114,12.93,26.807142857142857,82.50857142857141
Jaffna,2024,51,431,13.62,26.51571428571429,87.88857142857144
Jaffna,2024,52,687,4.71,26.99857142857143,81.20857142857143
Kalutara,2021,1,23,117.94,25.98,86.06428571428572
Kalutara,2021,2,12,86.08,25.70285714285714,85.39428571428572
Kalutara,2021,3,24,40.74,26.48428571428571,82.78714285714285
Kalutara,2021,43,3,161.81,26.082857142857144,87.80428571428571
Kalutara,2021,44,7,153.17000000000002,26.298571428571428,87.03285714285714
Kalutara,2021,45,6,77.5,26.412857142857145,85.79857142857144
Kalutara,2021,46,6,56.68,26.437142857142856,85.83000000000001
Kalutara,2021,47,13,152.57,26.167142857142856,87.41857142857143
Kalutara,2021,49,9,56.74,26.885714285714283,81.79571428571428
Kalutara,2021,50,8,71.7,26.525714285714287,83.82571428571428
Kalutara,2021,51,15,5.16,26.268571428571427,78.36142857142856
Kalutara,2022,4,17,4.14,25.937142857142856,79.96142857142857
Kalutara,2022,5,20,10.24,26.26142857142857,76.13285714285713
Kalutara,2022,6,13,75.03999999999999,26.02285714285714,80.36714285714287
Kalutara,2022,7,18,18.67,26.34,78.97142857142856
Kalutara,2022,8,25,85.84,26.934285714285718,80.82857142857142
Kalutara,2022,9,20,6.19,26.677142857142854,80.71428571428571
Kalutara,2022,10,24,55.33,27.17142857142857,80.08571428571429
Kalutara,2022,11,39,27.64,27.15142857142857,81.60428571428572
Kalutara,2022,12,18,8.09,27.49428571428572,79.47142857142856
Kalutara,2022,13,50,52.34,27.29142857142857,83.47714285714287
Kalutara,2022,14,49,186.04,26.93857142857143,83.40714285714286
Kalutara,2022,15,27,57.35,27.282857142857143,85.38285714285713
Kalutara,2022,16,32,55.75,27.54142857142857,85.80142857142857
Kalutara,2022,17,69,91.72,27.82,85.34142857142857
Kalutara,2022,18,33,45.77,28.118571428571432,85.35285714285715
Kalutara,2022,19,17,109.68,27.634285714285717,86.60571428571428
Kalutara,2022,21,18,63.29,27.06714285714286,87.70857142857143
Kalutara,2022,22,31,75.8,26.872857142857143,87.65428571428572
Kalutara,2022,23,44,23.57,26.72,87.55999999999999
Kalutara,2022,24,28,61.03,26.49428571428572,87.16142857142857
Kalutara,2022,25,40,21.47,26.98,85.68714285714285
Kalutara,2022,26,61,22.39,27.00714285714286,86.46857142857142
Kalutara,2022,27,47,13.78,26.15714285714285,87.10857142857142
Kalutara,2022,28,65,10.98,26.537142857142857,86.20285714285716
Kalutara,2022,29,98,33.48,26.17142857142857,88.08
Kalutara,2022,30,70,58.28,26.09,86.98
Kalutara,2022,31,56,62.41,25.974285714285717,87.74142857142859
Kalutara,2022,32,39,4.83,26.172857142857143,89.72571428571429
Kalutara,2022,33,27,12.33,26.40714285714285,86.86285714285714
Kalutara,2022,34,19,35.01,25.787142857142857,86.6842857142857
Kalutara,2022,35,34,103.18,25.76142857142857,88.39714285714285
Kalutara,2022,36,15,37.68,25.987142857142857,88.86285714285714
Kalutara,2022,37,28,1.11,26.27857142857143,84.92428571428572
Kalutara,2022,38,25,4.28,26.75142857142857,84.45142857142856
Kalutara,2022,39,25,36.39,26.59142857142857,85.47
Kalutara,2022,40,36,26.73,26.33,85.1557142857143
Kalutara,2022,41,50,109.84,26.282857142857143,86.63142857142859
Kalutara,2022,42,81,88.75,25.97571428571429,87.25428571428571
Kalutara,2022,43,66,37.63,26.65285714285714,82.62285714285714
Kalutara,2022,44,83,128.99,26.085714285714285,86.91142857142857
Kalutara,2022,45,99,85.48,26.207142857142856,85.17428571428572
Kalutara,2022,46,81,64.53999999999999,25.93857142857143,82.9542857142857
Kalutara,2022,47,79,8.129999999999999,26.50857142857143,79.73142857142857
Kalutara,2022,48,127,73.00999999999999,26.72142857142857,78.24000000000001
Kalutara,2022,49,191,50.21,26.07857142857143,83.85285714285715
Kalutara,2022,50,197,27.33,26.28428571428572,81.95857142857143
Kalutara,2022,51,206,78.45,25.88714285714286,88.61428571428571
Kalutara,2022,52,200,11.78,25.662857142857145,82.63
Kalutara,2023,1,182,22.19,25.857142857142858,81.94714285714285
Kalutara,2023,3,173,44.75,25.298571428571428,80.88
Kalutara,2023,4,120,45.04,25.885714285714283,79.46571428571428
Kalutara,2023,5,99,58.190000000000005,25.79,85.87571428571428
Kalutara,2023,6,70,17.0,26.16857142857143,80.64714285714285
Kalutara,2023,7,77,39.64,25.86285714285714,77.90285714285713
Kalutara,2023,8,61,42.48,26.447142857142858,77.30285714285715
Kalutara,2023,9,67,19.3,26.752857142857145,78.17714285714285
Kalutara,2023,10,65,36.7,27.22,78.47571428571429
Kalutara,2023,11,55,40.2,27.314285714285717,80.17428571428572
Kalutara,2023,12,79,65.64,27.294285714285717,81.47714285714287
Kalutara,2023,13,92,42.14,27.514285714285712,82.58571428571429
Kalutara,2023,14,85,50.35,27.537142857142857,79.39999999999999
Kalutara,2023,15,102,23.43,28.064285714285717,78.51714285714286
Kalutara,2023,16,69,12.63,28.27142857142857,81.97857142857143
Kalutara,2023,17,146,120.93,27.987142857142857,81.35714285714286
Kalutara,2023,18,121,138.9,27.358571428571427,84.07142857142857
Kalutara,2023,19,163,51.51,27.90571428571429,83.92142857142858
Kalutara,2023,20,146,36.1,27.90142857142857,87.42571428571429
Kalutara,2023,21,157,11.24,27.764285714285712,86.48142857142857
Kalutara,2023,22,152,50.1,27.83142857142857,85.21714285714286
Kalutara,2023,23,197,39.59,27.768571428571427,85.3442857142857
Kalutara,2023,24,216,35.88,27.568571428571428,87.39142857142858
Kalutara,2023,25,283,26.71,27.50857142857143,86.29571428571428
Kalutara,2023,26,282,49.96,26.93142857142857,87.52857142857144
Kalutara,2023,30,7,13.2,26.94142857142857,87.72285714285714
Kalutara,2023,36,146,92.01,27.037142857142857,85.61
Kalutara,2023,37,69,71.94,26.87,85.14571428571428
Kalutara,2023,38,69,84.10000000000001,26.647142857142857,86.33
Kalutara,2023,41,50,93.43,26.568571428571428,86.69428571428571
Kalutara,2023,43,78,155.71,26.647142857142857,85.0657142857143
Kalutara,2024,37,74,22.02,27.20142857142857,87.06142857142856
Kalutara,2024,43,36,51.37,27.17142857142857,87.13571428571429
Kandy,2021,1,20,98.83,23.88,91.91285714285712
Kandy,2021,2,17,83.89,23.51142857142857,93.21857142857142
Kandy,2021,3,17,6.86,23.55,90.50142857142858
Kandy,2021,43,53,139.3,24.555714285714284,88.87142857142858
Kandy,2021,44,30,113.18,24.454285714285717,90.16428571428573
Kandy,2021,45,48,105.77,23.915714285714284,92.2957142857143
Kandy,2021,46,33,47.42,24.21857142857143,90.77857142857144
Kandy,2021,47,31,184.16,24.12142857142857,92.19285714285716
Kandy,2021,49,27,34.77,24.10142857142857,90.27142857142856
Kandy,2021,50,15,68.38,23.627142857142854,92.83142857142856
Kandy,2021,51,12,1.68,22.551428571428573,88.49714285714286
Kandy,2022,4,19,5.050000000000001,23.01,84.90285714285714
Kandy,2022,5,18,3.57,22.762857142857143,85.02857142857144
Kandy,2022,6,8,49.28,23.27857142857143,88.54428571428572
Kandy,2022,7,18,14.68,23.294285714285717,87.80571428571429
Kandy,2022,8,17,158.92000000000002,24.03,87.74857142857142
Kandy,2022,9,11,18.34,23.74142857142857,89.36857142857143
Kandy,2022,10,16,6.43,24.268571428571427,88.24428571428572
Kandy,2022,11,16,23.56,25.26142857142857,83.94714285714285
Kandy,2022,12,20,8.79,26.018571428571427,83.42571428571429
Kandy,2022,13,21,32.42,26.46857142857143,82.08571428571429
Kandy,2022,14,22,126.31,25.49285714285714,85.46428571428571
Kandy,2022,15,20,54.74,25.65285714285714,87.15714285714286
Kandy,2022,16,30,46.82,25.81571428571429,87.38571428571429
Kandy,2022,17,20,42.08,26.512857142857143,84.33857142857143
Kandy,2022,18,14,11.3,26.124285714285715,88.38
Kandy,2022,19,20,34.1,25.875714285714285,87.50714285714285
Kandy,2022,21,6,43.14,25.594285714285714,88.41571428571429
Kandy,2022,22,9,24.66,25.26142857142857,88.09857142857142
Kandy,2022,23,12,6.99,25.24142857142857,87.67285714285715
Kandy,2022,24,20,20.03,24.91,88.36285714285714
Kandy,2022,25,25,7.41,25.344285714285714,85.92714285714285
Kandy,2022,26,28,11.04,25.52857142857143,85.84
Kandy,2022,27,43,7.75,24.792857142857144,84.47142857142856
Kandy,2022,28,41,1.81,25.552857142857142,81.01142857142857
Kandy,2022,29,51,49.78,25.357142857142858,85.36
Kandy,2022,30,25,44.27,25.207142857142856,84.27428571428571
Kandy,2022,31,31,80.79,24.54142857142857,86.34714285714286
Kandy,2022,32,22,0.31,25.262857142857143,84.18285714285715
Kandy,2022,33,19,4.84,25.72714285714286,82.58714285714287
Kandy,2022,34,20,30.38,24.454285714285717,86.03142857142858
Kandy,2022,35,15,87.81,24.478571428571428,87.82285714285715
Kandy,2022,36,10,55.08,24.77428571428572,86.43142857142857
Kandy,2022,37,12,0.03,25.11285714285714,84.07285714285715
Kandy,2022,38,26,3.77,25.547142857142852,81.43142857142857
Kandy,2022,39,36,17.43,25.37857142857143,82.61571428571428
Kandy,2022,40,23,14.72,25.16,81.91285714285713
Kandy,2022,41,51,69.81,25.20142857142857,85.51285714285714
Kandy,2022,42,46,91.61,24.33,88.95714285714287
Kandy,2022,43,40,33.73,24.465714285714284,84.77
Kandy,2022,44,24,141.84,24.282857142857143,90.40142857142855
Kandy,2022,45,37,75.11,23.812857142857144,91.16571428571427
Kandy,2022,46,54,58.13999999999999,23.047142857142852,90.23
Kandy,2022,47,62,17.189999999999998,23.801428571428573,85.50142857142858
Kandy,2022,48,50,39.39,23.80857142857143,88.44142857142857
Kandy,2022,49,66,37.79,22.858571428571427,89.60714285714286
Kandy,2022,50,65,28.21,23.42142857142857,88.2757142857143
Kandy,2022,51,78,179.87,23.662857142857145,94.28428571428572
Kandy,2022,52,92,10.77,23.01571428571429,90.19142857142856
Kandy,2023,1,78,32.55,22.67,91.14142857142858
Kandy,2023,3,112,32.42,22.178571428571427,88.94285714285715
Kandy,2023,4,73,35.68,22.505714285714284,90.33714285714288
Kandy,2023,5,83,66.93,23.174285714285716,92.70285714285714
Kandy,2023,6,52,7.41,22.87,89.72714285714287
Kandy,2023,7,13,17.35,22.10428571428572,87.91714285714285
Kandy,2023,8,23,19.32,22.774285714285718,86.45857142857143
Kandy,2023,9,21,33.83,23.795714285714286,87.74571428571429
Kandy,2023,10,33,15.6,24.234285714285715,88.50285714285714
Kandy,2023,11,22,53.62,24.914285714285715,86.5442857142857
Kandy,2023,12,25,27.03,26.134285714285717,81.60000000000001
Kandy,2023,13,48,14.11,26.20285714285714,78.53285714285714
Kandy,2023,14,39,48.87,25.93,82.27857142857144
Kandy,2023,15,28,7.58,26.117142857142856,81.34714285714287
Kandy,2023,16,33,16.17,26.86428571428572,80.18285714285715
Kandy,2023,17,44,75.59,26.4,83.40285714285714
Kandy,2023,18,75,105.98,25.08285714285714,88.75285714285714
Kandy,2023,19,76,24.91,25.577142857142857,87.11
Kandy,2023,20,84,8.469999999999999,26.594285714285714,86.75571428571428
Kandy,2023,21,113,4.26,26.31,85.96142857142857
Kandy,2023,22,110,14.39,26.398571428571422,85.55857142857143
Kandy,2023,23,152,9.06,26.314285714285717,84.66285714285713
Kandy,2023,24,175,19.6,26.165714285714284,84.98
Kandy,2023,25,297,8.97,26.19,83.44714285714285
Kandy,2023,26,294,23.29,25.58857142857143,85.24571428571429
Kandy,2023,27,332,23.15,25.40285714285714,83.30999999999999
Kandy,2023,28,314,4.25,26.202857142857145,81.25714285714287
Kandy,2023,29,325,4.3,26.36428571428572,79.23571428571428
Kandy,2023,30,308,9.6,26.41857142857143,79.28
Kandy,2023,32,207,6.54,26.981428571428573,75.83285714285715
Kandy,2023,33,189,0.33,27.047142857142852,72.75428571428571
Kandy,2023,34,243,4.95,27.762857142857143,72.64285714285714
Kandy,2023,35,206,64.39,26.321428571428573,80.51
Kandy,2023,36,169,43.02,26.017142857142854,80.75
Kandy,2023,37,117,27.01,26.02428571428572,79.23142857142857
Kandy,2023,38,137,48.05,25.835714285714285,82.47857142857143
Kandy,2023,39,117,90.74,25.435714285714287,84.45285714285714
Kandy,2023,40,173,76.69,25.35,87.58857142857143
Kandy,2023,41,29,128.35,25.31142857142857,87.60714285714286
Kandy,2023,42,120,98.56,24.622857142857143,90.07428571428572
Kandy,2023,43,112,58.2,25.12714285714286,86.15142857142857
Kandy,2023,44,99,153.91,25.09857142857143,88.06142857142856
Kandy,2023,45,123,107.43,24.99285714285714,89.12714285714286
Kandy,2023,46,111,112.66,25.00857142857143,91.54285714285712
Kandy,2023,47,108,81.63,25.095714285714287,88.60142857142857
Kandy,2023,48,119,83.44,24.48,93.86571428571428
Kandy,2023,49,97,90.6,25.321428571428573,90.42857142857144
Kandy,2023,50,86,161.48000000000002,24.57857142857143,93.39142857142858
Kandy,2023,51,88,48.24,24.298571428571428,92.17571428571428
Kandy,2024,1,56,91.78,24.49142857142857,92.22285714285714
Kandy,2024,2,100,127.89,23.38714285714286,92.72571428571428
Kandy,2024,3,86,46.3,23.38571428571429,89.96285714285715
Kandy,2024,4,66,2.6100000000000003,22.488571428571426,88.67714285714285
Kandy,2024,5,87,39.56,24.632857142857144,91.44142857142856
Kandy,2024,6,68,2.17,23.13571428571429,88.42999999999999
Kandy,2024,7,64,5.32,24.365714285714287,89.23714285714286
Kandy,2024,8,52,5.67,25.27285714285714,86.46714285714286
Kandy,2024,9,74,0.66,24.707142857142856,86.82285714285715
Kandy,2024,10,51,0.22,24.11142857142857,81.51285714285714
Kandy,2024,11,56,0.04,25.234285714285715,78.17428571428572
Kandy,2024,12,63,27.08,25.7,81.74428571428572
Kandy,2024,13,76,6.27,26.677142857142854,77.87571428571428
Kandy,2024,14,84,11.89,28.78428571428572,71.89571428571428
Kandy,2024,15,216,34.370000000000005,27.672857142857143,76.73285714285714
Kandy,2024,16,67,16.72,28.76571428571429,75.12714285714286
Kandy,2024,17,94,10.22,29.14428571428571,70.24428571428572
Kandy,2024,18,108,13.19,29.47142857142857,73.97428571428573
Kandy,2024,19,136,40.07,28.345714285714287,76.51285714285714
Kandy,2024,20,163,100.63,26.867142857142856,83.74571428571429
Kandy,2024,21,174,51.14,26.63714285714286,86.02857142857144
Kandy,2024,22,227,30.16,26.517142857142854,86.42428571428572
Kandy,2024,23,205,10.19,26.49428571428572,83.34571428571428
Kandy,2024,24,484,4.75,26.65,83.51857142857143
Kandy,2024,25,237,12.95,26.58,81.60571428571428
Kandy,2024,27,229,16.47,26.298571428571428,80.80857142857143
Kandy,2024,28,181,9.83,26.195714285714285,81.42999999999999
Kandy,2024,29,230,4.88,26.43,80.5942857142857
Kandy,2024,30,226,4.91,26.708571428571428,79.70285714285714
Kandy,2024,31,287,19.25,26.26142857142857,80.11142857142856
Kandy,2024,32,250,35.59,26.232857142857146,80.10857142857142
Kandy,2024,33,260,55.88,26.397142857142857,84.91571428571429
Kandy,2024,34,209,37.42,25.642857142857142,81.88571428571429
Kandy,2024,35,340,8.25,25.89,81.86857142857143
Kandy,2024,37,134,8.24,26.575714285714287,80.89285714285714
Kandy,2024,38,108,0.94,26.77285714285714,79.29714285714286
Kandy,2024,39,134,14.17,27.08428571428572,77.69285714285715
Kandy,2024,40,96,18.61,26.99142857142857,76.87857142857142
Kandy,2024,41,128,68.72,24.868571428571432,86.76571428571428
Kandy,2024,42,136,20.53,25.675714285714285,83.76428571428572
Kandy,2024,43,135,24.57,25.884285714285717,85.44714285714285
Kandy,2024,44,197,63.470000000000006,26.15571428571429,83.91857142857144
Kandy,2024,45,266,85.31,24.945714285714285,88.16857142857143
Kandy,2024,46,310,37.55,25.36285714285714,88.03571428571429
Kandy,2024,47,320,57.83,24.87714285714286,90.12285714285714
Kandy,2024,48,334,119.25,24.14,92.54142857142855
Kandy,2024,49,355,5.9,24.314285714285717,88.10571428571428
Kandy,2024,50,399,70.5,24.34,89.97857142857143
Kandy,2024,51,360,38.46,24.662857142857145,92.18714285714285
